id;org_nom;org_adresse;code_postal;commune;url;niveau_enfant;titre;activite;public;type_ressource;thematiques;handicap_adapt;duree_txt;perennite;rattachement;thematique_autre;autre_precise;geo;lat;lon;code_postal_num;duree_min;description;long_duration;is_for_kids;is_accessible;date
2692;Angers Nantes Opéra;1 place Graslin;44000;Nantes;https://www.youtube.com/playlist?list=PLGM5vfRL4hqhDCjZ5AKbUdUvYc3o87K2M;;Captations;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;MUSIQUE|CONCERTS ET OPÉRAS;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;47.21316,-1.561788;47.21316;-1.561788;44000;120;"A découvrir deux créations d'Angers Nantes Opéra :

""Le Fantôme du Moulin-Rouge"", réalisé en 1925, accompagné d’une création du groupe Living Ruins. La confrontation d’un cinéma surréaliste avec les voix et les instruments du rock le plus farouche.

""Iphigénie en Tauride"", tragédie lyrique en quatre actes composée par Christoph Willibald Gluck et créée en 1779.";false;false;false;2022-06-28
2698;Mucem (Musée des civilisations de l'Europe et de la Méditerranée);1 Espl. J4;13000;Marseille;https://www.youtube.com/playlist?list=PLV8AeRh7xO8DE0ew-Ox3jlThi3zBFuz9q;;Algérie-France, La Voix des objets;Approfondir ses connaissances;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|AUDIO|RADIO|PODCASTS;ARCHIVES|ARTS VISUELS|HISTOIRE|MUSÉES;;Le temps d’un vrai déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;;;;13000;60;Le Mucem interroge les relations qu’entretiennent la France et l’Algérie depuis près de deux siècles, mais aussi leurs échos dans le présent de chacun des deux pays : à travers une sélection d’images et d’objets, une série de trois tables rondes et de trois concerts, il s’agit cette année d’explorer « l’Algérie unie et multiple » dans ses images, ses parlers, ses chants.;false;false;false;2023-07-18
2711;Musée des Beaux-Arts de Rennes;20 quai Emile Zola;35000;Rennes;http://mba.rennes.fr/fr/article/sortir-du-cadre/;;Sortir du cadre;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;DANSE;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Collectivité territoriale;;;48.109782,-1.674979;48.109782;-1.674979;35000;10;SORTIR DU CADRE est une création en plusieurs volets qui questionne les représentations féminines, en peinture et en sculpture. Elle propose une relecture des œuvres par le biais du corps dansant, en se jouant des codes et des représentations. Pour tenter d’en de?construire les ste?re?otypes, jouer avec les certitudes, troubler les genres, questionner les ro?les. Dix courtes vidéo de danses ont été réalisées au Musée des beaux-arts de Rennes pour et avec les artistes de la compagnie et un groupe de danseur amateurs, le Groupe En Mouvement. Ces créations se réalisent dans le cadre du festival de danse Waterproof en collaboration avec le Musée des Beaux-Arts de Rennes.;false;false;false;2022-03-16
1031;Musée du Louvre;Rue de Rivoli;75001;Paris;https://www.louvre.fr/images-du-louvre;;Images du Louvre;Approfondir ses connaissances;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;ARCHITECTURE ET PATRIMOINE|ARCHÉOLOGIE|PEINTURE|SCULPTURE|MUSÉES;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;48.862527,2.335861;48.862527;2.335861;75001;120;Pour les enseignants et les parents, retrouvez 15 dossiers pédagogiques et activités autour d’œuvres majeures du Louvre à faire avec les élèves selon les niveaux scolaires.;false;false;false;2025-05-01
605;Archives départementales - Loire;6 rue Barrouin;42000;Saint-Etienne;https://www.loire.fr/jcms/lw_1219525/mallette-pedagogique;112|Collège|Lycée;Guerre 1914-1918 : mallette numérique;Approfondir ses connaissances;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;ARCHIVES|HISTOIRE;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;45.454002,4.384995;45.454002;4.384995;42000;120;Parmi les documents collectés lors de la Grande Collecte 14-18, le Service éducatif des Archives départementales de la Loire a réalisé une sélection afin de constituer un outil pédagogique numérique. De nombreux documents sur la Grande Guerre sont ainsi disponibles en un clic. Vous pourrez lire un carnet illustré d’un poilu, feuilleter un album de photographies des forges de Saint-Chamond, écouter des témoignages oraux d’anciens poilus…;false;true;false;2022-02-19
1204;Transmettre le cinéma;36 Boulevard Général de Gaulle;26000;Valence;http://www.transmettrelecinema.com/;;Vidéothèque pour comprendre et partager le cinéma;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL|CINÉMA|HISTOIRE;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;44.930191,4.893946;44.930191;4.893946;26000;120;Nous invitons les enfants, adolescents et familles confinées à parcourir quelques chemins de cinéma, s’y ressourcer, à travers la vidéothèque transmettrelecinema animée par LUX Scène nationale et le CNC !;false;false;false;2024-03-30
1279;Institut Lumière;25 rue du Premier-Film;69008;Lyon;https://soundcloud.com/festival-lumiere/sets/master-class-2018;;Les MasterClass;Audios;Tous publics;AUDIO|RADIO|PODCASTS;CINÉMA;;Le temps d’un week-end;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;45.744977,4.870474;45.744977;4.870474;69008;2880;Avec Alfonso Cuaron, Vincent Lindon, Javier Bardem, Liv Ullmann, Claire Denis, Jane Fonda, Claude Lelouche;true;false;false;2025-03-22
1315;Château de Versailles;1 place d'Armes;78000;Versailles;http://www.chateauversailles.fr/grands-formats/poum-tiya;Maternelle|131|142|Primaire|Collège|Lycée;Poum-Tiya et le Roi-Soleil;Livres;Enfants;LIVRES NUMÉRIQUES;ARCHITECTURE ET PATRIMOINE|HISTOIRE|MUSÉES|PEINTURE;TRANSCRIPTION TEXTUELLE;Le temps d’un vrai déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;50.959073,1.848882;50.959073;1.848882;78000;60;Il était une fois, au royaume de Siam, un jeune prince qui rêvait de voyager. Il avait dix ans et son père, le Grand et Magnifique Phra Naraï, était le plus puissant roi des Indes. En cette année 1686, Poum Tiya réalise son rêve : il accompagne l’ambassade que son père envoie, par delà les mers, auprès du roi de France, Louis XIV. Grâce à la complicité de Louis-Marie de Faverolles, page à la cour de Versailles, il découvre le château du Roi-Soleil.;false;true;true;2022-09-10
1322;Institut catholique de Paris;21 rue d'Assas;75006;Paris;https://bibliotheque-numerique.icp.fr/expositions?father_id=8610;;Expositions virtuelles;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Le temps d’un vrai déjeuner;Accès permanent;Organisme privé;;;48.8483,2.32936;48.8483;2.32936;75006;60;Au maître, au confrère, à l'ami : florilège d'envois à Paul Bourget, L'évangéliaire copte-arabe, Regard photographique sur la Terre sainte : Jules Touzard, La guerre franco-prussienne (1870-1871), Carte d’État-major;false;false;false;2024-12-30
1357;Centre Pompidou;Place Georges-Pompidou;75004;Paris;https://prisme7.io/fr;;Prisme 7;Jeux;Tous publics;JEUX;ARTS NUMÉRIQUES|AUDIOVISUEL|MUSÉES;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;48.860307,2.351132;48.860307;2.351132;75004;120;Le Centre Pompidou dévoile son premier jeu vidéo : Prisme7. Réalisé par des artistes du numérique, où des œuvres majeures de la collection du musée d'art moderne se donnent à voir et à jouer, le jeu vidéo du Centre Pompidou propose une plongée dans un univers artistique et poétique.;false;false;false;2025-02-08
1371;Jeu de Paume;1 place de la Concorde;75008;Paris;http://espacevirtuel.jeudepaume.org/category/archives/;;L'espace virtuel;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARTS VISUELS|PHOTOGRAPHIE;;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.865987,2.3232;48.865987;2.3232;75008;60;Le Jeu de Paume soutient la création Internet en présentant sur l’espace virtuel de son site, des projets d’artistes créés spécialement pour le web. Tous les projets présentés depuis octobre 2007, sont consultables dans la rubrique « archives ».;false;false;false;2023-01-06
1582;OPPIC;30 rue du Château des rentiers;75013;PARIS;http://www.oppic.fr/rubrique178.html;;Retour en images sur les grands chantiers de l'Etat;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHITECTURE ET PATRIMOINE;FACILE À LIRE ET À COMPRENDRE (FALC);Le temps d’un vrai déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.824396,2.370362;48.824396;2.370362;75013;60;Afin de vous permettre de suivre l’évolution de nos chantiers (de construction, de rénovation passés : comme ceux de la restauration de la nef du Grand Palais, du théâtre Impérial de Fontainebleau, etc.. ou en cours : comme celui du Musée de Cluny), de comprendre les enjeux des projets en cours, leurs technicités, les savoirs faire en jeux, etc... l’Opérateur du patrimoine et des projets immobiliers de la Culture (Oppic) confie à des photographes ou des réalisateurs le suivi documentaire de ses projets.;false;false;true;2024-03-17
1729;Musée de la Loire;Place de la Résistance;58200;COSNE-COURS-SUR-LOIRE;https://www.museedelaloire.fr/evenements-2/;;Les ateliers du mercredi online;Jeux;Enfants;RESSOURCES PÉDAGOGIQUES|JEUX|CRÉATION ET PRATIQUES ARTISTIQUES;ÉDUCATION ARTISTIQUE ET CULTURELLE;TRANSCRIPTION TEXTUELLE;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;47.368244,2.904168;47.368244;2.904168;58200;60;"Pour faire ou refaire les ateliers du musée à la maison.&nbsp;";false;false;true;2022-12-03
1756;SUDS, à ARLES;66, rue du 4 septembre;13200;Arles;https://www.youtube.com/playlist?list=PLGDNigY3h0dWqjz1xdxVz_Zrw5U4khcg3;;Les Suds, en résidence;Approfondir ses connaissances;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|COURS EN LIGNE|COURS EN LIGNE OUVERTS ET MASSIFS|CONFÉRENCES|TUTORIELS|CRÉATION ET PRATIQUES ARTISTIQUES;DANSE|ÉDUCATION ARTISTIQUE ET CULTURELLE|MUSIQUE|CONCERTS ET OPÉRAS;NAVIGATION AU CLAVIER;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;Cuisine;;48.926696,2.514377;48.926696;2.514377;13200;60;Les artistes en résidences au festival Les Suds, à Arles vous offrent un aperçu des disciplines enseignées lors des master classes… A découvrir à travers une série de courts tutoriels vidéo.;false;false;true;2024-10-31
1807;Musée d'art contemporain de la Haute-Vienne, château de Rochechouart;1 place du château;87600;Rochechouart;https://www.youtube.com/playlist?list=PLr8gz4Ft5ZSp3Rd9v9SwV4tYUi8qq2cK2;;Visite virtuelle des expositions - Chaine Youtube;Expos, musées;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|EXPOSITIONS VIRTUELLES;ARCHITECTURE ET PATRIMOINE|ARTS VISUELS|MUSÉES|PEINTURE;FACILE À LIRE ET À COMPRENDRE (FALC);Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;45.822023,0.819993;45.822023;0.819993;87600;10;Suivez, au travers de notre chaine youtube, l'évolution des expositions du Musée d'art contemporain de la Haute-Vienne, château de Rochechouart. Découvrez notamment l'exposition en cours de Samuel Richardot, jeune peintre français, à qui le musée dédié une exposition solo. De salles en salles, visionnez les œuvres du nouvel accrochage de la collection au travers de l'exposition Eroded Landscape, titre éponyme de l’œuvre de Tony Cragg.;false;false;true;2022-08-28
1848;Musée Saint-Raymond;1 ter place Saint-Sernin;31000;Toulouse;https://villachiragan.saintraymond.toulouse.fr/;;Le catalogue numérique de la villa de Chiragan;Expos, musées;Parents / Éducateurs;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|LIVRES NUMÉRIQUES;ARCHÉOLOGIE|HISTOIRE;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;43.607964,1.440742;43.607964;1.440742;31000;120;Catalogue d'un ensemble exceptionnel de sculptures découvert au XIXe siècle sur le site de l'ancienne villa romaine de Chiragan et actuellement exposé au musée Saint-Ratmond de Toulouse.;false;false;false;2025-02-12
1911;ARCADE;3 Rue Jean Maridor;76330;Notre-Dame-de-Gravenchon;https://www.youtube.com/channel/UC_oXrtUyf04RuDVOG3JuPww;;ARCADE;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL;;Le temps d’une soirée;Accès permanent;Organisme privé;;;49.496281,0.575365;49.496281;0.575365;76330;120;L'Arcade de Notre-Dame-de-Gravenchon lance le concept Arcade at Home. Une fois par mois, la salle propose un concert live avec des artistes présents sur sa scène, mais avec un public derrière les écrans. À l'issue des concerts, c'est au cœur d'un deuxième plateau que les artistes se livreront au travers d'interviews.;false;false;false;2023-05-20
2112;Les Déclencheurs;6 rue voltaire;13200;Arles;https://www.les-declencheurs.com/copie-de-traqueurs-2;;Traqueurs d'infox;Actualités, débats;Tous publics;JEUX;ÉDUCATION AUX MÉDIAS;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme privé;;;43.68014,4.631035;43.68014;4.631035;13200;10;"TRAQUEURS D’INFOX est un déclencheur de parole sur nos pratiques des médias et des réseaux. A partir de situations concrètes sur les réseaux sociaux, les joueurs vont essayer de deviner ce que ressent, comprend et/ou va faire chaque participant. Vous allez être surpris ! Les joueurs expérimenteront, dans le courant de la partie les postures clés qui correspondent à la façon dont on aborde les médias : recevoir une information, rechercher et évaluer une information, produire de l’information pour moi ou pour les autres, diffuser, commenter, relayer une information.

Compétences sollicitées : • Ecoute/observation• Avoir de l’empathie pour les autres.• Expression verbale, savoir communiquer efficacement• Avoir conscience de soi • Prise en compte et compréhension de ses émotions• Acquérir une pensée critique. Ce jeu est un atelier qui s'intègre dans un dispositif plus large d'éducation aux médias par le jeu conçu avec le soutien du Ministère de la Culture par l’association Les Déclencheurs : www.les-declencheurs.com";false;false;false;2023-01-02
2128;Le Festival d'Automne à Paris;156, rue de Rivoli;75001;Paris;https://www.festival-automne.com/p/livestream-table-ronde-podcasts;;Le Festival d'Automne à Paris;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|AUDIO|RADIO|PODCASTS;THÉÂTRE|SPECTACLES;;Le temps d’un week-end;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.861188,2.340468;48.861188;2.340468;75001;2880;Depuis le 28 octobre et la mise en place du second confinement, le Festival vous propose régulièrement des podcasts et des programmes en livestream : concert, spectacle, rencontre, table-ronde, atelier de pratique. Le Festival remercie les artistes et ses partenaires.;true;false;false;2023-03-30
2131;Espace de l'Art Concret;château de Mouans;06370;Mouans-Sartoux;https://www.youtube.com/watch?v=oxBOmrJRp8c&t=24s;;Visites flash;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHITECTURE ET PATRIMOINE|ARTS VISUELS|MUSÉES;SOUS-TITRAGE;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;43.636985,6.974214;43.636985;6.974214;6370;10;l'eac. invite le public à retrouver ses rendez-vous habituels sous une forme virtuelle : Contenus inédits, focus architecture, histoire de l'eac., l'équipe de l'eac. s'invite chez vous ! Retrouvez les expositions en cours à travers diverses vidéos.;false;false;true;2025-04-24
